区域,小区名称,户型,面积(㎡),价格(元/月)
大兴,金色漫香林三期,2室1厅,74平米,4800
大兴,云龙家苑,1室2厅,72.85平米,4900
大兴,天堂河,2室1厅,81.35平米,2800
大兴,首邑溪谷,2室1厅,39.49平米,4800
大兴,绿林苑,1室1厅,55.75平米,4200
大兴,顺驰领海,2室1厅,101.07平米,5000
大兴,九龙家苑北苑,3室1厅,127.15平米,7000
大兴,上林苑,1室1厅,54.91平米,3400
大兴,车站北里,2室1厅,44.45平米,3400
大兴,大城小镇,2室1厅,94.17平米,4200
大兴,福苑小苑,2室1厅,59.04平米,3900
大兴,玉璟苑,2室2厅,89.34平米,3500
大兴,大城小镇,2室1厅,93.4平米,4000
大兴,原生墅,4室2厅,181.51平米,12400
大兴,郁花苑二里,2室2厅,114.34平米,4300
大兴,灵秀山庄,2室1厅,94.92平米,4100
大兴,滨河西里,2室1厅,50平米,3400
大兴,首邑上城,2房间1卫,51.45平米,4300
大兴,泰中花苑,2室1厅,88.98平米,4000
大兴,月桂庄苑,4室2厅,178.03平米,20000
大兴,清欣苑甲苑,2室1厅,79.88平米,4500
大兴,福星花苑,2室1厅,113.59平米,4400
大兴,绿林苑,2室2厅,95.77平米,4200
大兴,灵秀山庄,3室2厅,104.49平米,5200
大兴,首邑溪谷,2室1厅,40.38平米,4400
大兴,波普公社,1房间1卫,47.35平米,3400
大兴,鸿坤理想城礼域府,3室2厅,139.58平米,8400
大兴,彩虹新城,1室1厅,50.25平米,4200
大兴,芳源里,2室2厅,91.49平米,4500
大兴,宝利茉莉公馆,2室1厅,84.85平米,4400
大兴,新里.西斯莱公馆,1室1厅,59.35平米,4300
大兴,芳源里,2室1厅,90.32平米,4300
大兴,鸿坤理想城礼域府,2室1厅,92.11平米,5000
大兴,三羊里,2室1厅,89.54平米,4000
大兴,康颐苑,3室2厅,130.25平米,7400
大兴,观音寺北里,3室1厅,82.23平米,3800
大兴,蚂蚁工房,1室1厅,49.92平米,3700
大兴,清乐苑,1室0厅,17.4平米,1800
大兴,顺驰领海,4室2厅,184.92平米,11000
大兴,丽苑A苑,5室1厅,272.21平米,19000
大兴,富力盛悦居,3房间1卫,89平米,8000
大兴,金色漫香林二期,2室2厅,89.98平米,5000
大兴,新源时代,2室1厅,80.02平米,4400
大兴,大城小镇,2室1厅,92.81平米,4500
大兴,芳源里,2室1厅,91.99平米,4100
大兴,宝利首开熙悦春天,3室1厅,70.74平米,4400
大兴,玉璟苑,2室2厅,89.34平米,4000
大兴,玉璟苑,2室2厅,89.34平米,3100
大兴,宝利首开熙悦春天,2室1厅,83.55平米,4300
大兴,长丰苑一苑,2室1厅,87.81平米,4000
大兴,彩虹新城,2室1厅,87.93平米,4000
大兴,德茂小苑,2室1厅,99.24平米,4000
大兴,西京城建海梓府,4室3厅,223平米,18000
大兴,清欣苑甲苑,2室1厅,79.88平米,4500
大兴,同兴苑,2室1厅,72.3平米,4400
大兴,观音寺南里,1室1厅,49.31平米,3400
大兴,福星花苑,4室2厅,154.17平米,5800
大兴,同华苑,2室1厅,74.2平米,4000
大兴,金华苑,2室1厅,58.08平米,3300
大兴,福星花苑,2室1厅,123.17平米,4400
大兴,南海家苑二里,2室1厅,89.39平米,4000
大兴,巧克力城,1室1厅,48.1平米,4200
大兴,兴涛社苑,3室1厅,158.44平米,7400
大兴,枣苑小苑,1室1厅,45.28平米,3000
大兴,玉璟苑,2室2厅,89.34平米,3400
大兴,小康家苑,2室1厅,85.01平米,4500
大兴,宣颐家苑,2室1厅,37.03平米,3800
大兴,紫宸苑,3室2厅,99.55平米,4400
大兴,兴海家苑月苑,2室1厅,77.89平米,4000
大兴,上林苑,1室1厅,72.54平米,3100
大兴,金惠苑二里,3室1厅,93.98平米,4200
大兴,翡翠城一期,4室2厅,309.93平米,40000
大兴,红木林,2室1厅,70.99平米,4400
大兴,黄村西里,2室1厅,43.19平米,3300
大兴,翰林庭院,3室1厅,135.27平米,5100
大兴,清逸苑,1室1厅,45.54平米,3400
大兴,中信新城西苑,3室1厅,140.84平米,9400
大兴,新安里,1室1厅,43.03平米,3200
大兴,黄村西里,2室1厅,43.19平米,3100
大兴,宣颐家苑,2室1厅,42.42平米,4000
大兴,同华苑,2室1厅,74.2平米,3800
大兴,万科金域西郡,3室1厅,90平米,5800
大兴,滨河坊,2室1厅,84.37平米,4200
大兴,小康西里,2室1厅,75.34平米,4000
大兴,富强西里,1室1厅,43.35平米,3400
大兴,芳源里,3室1厅,89.17平米,4400
大兴,宣颐家苑,2室1厅,39.71平米,4200
大兴,金荣苑,3室1厅,93.34平米,4000
大兴,清欣苑,2室1厅,71.47平米,4000
大兴,清逸苑,1室1厅,45.92平米,3400
大兴,亦庄北岸,2室1厅,89.04平米,4800
大兴,翡翠城一期,3室2厅,231.84平米,24000
大兴,金色漫香林五期,9室2厅,200平米,22000
大兴,远洋天著二期,3室1厅,249.42平米,14000
大兴,亦庄北岸,2室1厅,89.95平米,5000
大兴,清乐苑,2室1厅,52.4平米,3700
大兴,翡翠城三期,4室2厅,235.54平米,18000
大兴,远洋天著一期,4室2厅,387.7平米,20000
大兴,玉璟苑,2室1厅,101.73平米,3400
大兴,中国铁建花语金郡,4室2厅,125.22平米,7000
大兴,芳源里,2室1厅,88.48平米,4400
大兴,翡翠城五期,3室2厅,204.25平米,13000
大兴,兴创屹墅,4室2厅,258.19平米,30000
大兴,车站南里,2室1厅,77.48平米,3300
大兴,兴政西里,2室1厅,71.05平米,3300
大兴,兴海苑,3室1厅,121.07平米,4400
大兴,万科金域西郡,3室1厅,90.48平米,5000
大兴,新安里,1室1厅,43.03平米,3200
大兴,康泰苑,1室1厅,49.25平米,3400
大兴,丽苑A苑,4室2厅,209.85平米,14000
大兴,灵秀山庄,3室1厅,95.47平米,4900
大兴,金融街融汇,2室1厅,82.12平米,4800
大兴,枣苑北里,2室1厅,50.23平米,4000
大兴,首邑溪谷,2室1厅,49.48平米,4400
大兴,兴水家苑,2室1厅,103平米,4000
大兴,鸿坤林语墅,4室2厅,334.08平米,40000
大兴,德茂小苑,2室1厅,49.84平米,3700
大兴,金华苑,2室1厅,57.9平米,3300
大兴,巧克力城,1室1厅,41.35平米,3800
大兴,巧克力城,2室1厅,94.54平米,4400
大兴,金融街融汇,2室1厅,59.2平米,4000
大兴,玉璟苑,1室1厅,55.44平米,3000
大兴,西亚五环国际,3房间1卫,92.27平米,4400
大兴,新安里,2室1厅,89.54平米,3800
大兴,枣苑北里,2室1厅,79.48平米,4300
大兴,顺驰领海,4室2厅,121.22平米,8500
大兴,中信新城西苑,4室1厅,230.57平米,20000
大兴,西亚五环国际,1房间1卫,34.8平米,3500
大兴,金荣苑,2室1厅,95.75平米,4000
大兴,亦庄北岸,1室0厅,40.13平米,3300
大兴,金茂逸墅,4室2厅,140平米,14000
大兴,润龙家苑,3室1厅,107.54平米,5400
大兴,原生墅,3室1厅,144.77平米,9300
大兴,西京城建海梓府,2室1厅,82.92平米,7200
大兴,三羊里,2室2厅,92.13平米,4400
大兴,郁花苑三里,2室1厅,91.43平米,4000
大兴,顺驰领海,3室2厅,147.72平米,7400
大兴,首邑溪谷,2室1厅,42.43平米,4400
大兴,兴政家苑,2室1厅,47.03平米,4400
大兴,芳源里,2室1厅,85.91平米,4400
大兴,玉璟苑,2室2厅,89.34平米,4000
大兴,彩虹新城,2室2厅,88.45平米,4400
大兴,滨河西里,3室1厅,75.48平米,4000
大兴,首座御苑一苑二期,2室1厅,92平米,4100
大兴,顺驰领海,3室2厅,182.44平米,8400
大兴,首座御苑一期,2室1厅,75.89平米,3900
大兴,丽苑B苑,2室1厅,74.58平米,4300
大兴,中建国际港,2室1厅,89.92平米,5000
大兴,九龙山庄西苑,3室1厅,99.45平米,4200
大兴,龙湖时代天街,2室1厅,84.24平米,4700
大兴,滨河西里,2室1厅,51.92平米,3500
大兴,紫郡府,4室2厅,159.48平米,12000
大兴,黄村西里,2室1厅,49.41平米,3400
大兴,美然绿色家苑,2室1厅,98.42平米,4800
大兴,清和苑,3室1厅,91.3平米,4400
大兴,鸿坤林语墅,4室2厅,342.1平米,40000
大兴,首座御苑一期,2室1厅,92.43平米,4400
大兴,翡翠城五期,3室2厅,240.43平米,14000
大兴,枣苑西里,2室1厅,81.84平米,4500
大兴,宣颐家苑,3室2厅,115.04平米,8000
大兴,新安里,2室1厅,41.38平米,2900
大兴,上林苑,3室2厅,124.34平米,4000
大兴,清澄名苑北苑,1室1厅,52.85平米,4000
大兴,青岛嘉苑,2室2厅,112.15平米,5000
大兴,顺驰领海,4室2厅,234.04平米,11000
大兴,翡翠城三期,3室2厅,171.95平米,13000
大兴,清澄名苑北苑,1室1厅,99.24平米,7000
大兴,德茂小苑,3室1厅,71.04平米,3800
大兴,华润公元九里,4室2厅,231.7平米,18000
大兴,富强西里,2室1厅,44.21平米,3400
大兴,清欣苑,2室1厅,72.21平米,4300
大兴,中信新城西苑,3室2厅,170.51平米,9400
大兴,锦华苑,1室1厅,58.04平米,3400
大兴,亦庄北岸,2室1厅,53.44平米,4400
大兴,润龙家苑,3室1厅,105.78平米,5800
大兴,金地仰山,3室1厅,127.97平米,5400
大兴,清澄名苑北苑,3室1厅,133.47平米,12200
大兴,兴都苑,4室3厅,99.74平米,9900
大兴,国韵村,3室2厅,139平米,12000
大兴,宣颐家苑,2室1厅,93.04平米,4000
大兴,亦庄金茂悦南苑,3室1厅,133.21平米,10800
大兴,顺驰领海,1室1厅,89.21平米,4000
大兴,同兴苑,3室1厅,88.45平米,4800
大兴,顺驰领海,3室2厅,120.48平米,7000
大兴,兴海苑,3室2厅,104.34平米,4000
大兴,德茂佳苑,2室1厅,85.38平米,4200
大兴,彩虹新城,2室2厅,99.79平米,4400
大兴,双河北里,2室2厅,103.27平米,4200
大兴,玉璟苑,1室1厅,51.02平米,3000
大兴,宝利首开熙悦春天,2室1厅,83.55平米,4300
大兴,新里.西斯莱公馆,4室2厅,199.07平米,13000
大兴,玉璟苑,2室2厅,89.34平米,3100
大兴,成和苑,1室1厅,41.19平米,3300
大兴,观音寺北里,2室1厅,59.44平米,3400
大兴,车站中里,2室1厅,55.77平米,3700
大兴,枣苑小苑,2室2厅,89.21平米,4000
大兴,双河南里,2室1厅,74.74平米,3200
大兴,枣苑小苑,2室2厅,89.21平米,4000
大兴,鸿坤林语墅,4室2厅,342.1平米,40000
大兴,清和苑,3室1厅,91.3平米,4400
大兴,旭辉御府,3室2厅,154.04平米,10000
大兴,西京城建海梓府,3室2厅,144平米,10000
大兴,双河南里,2室1厅,74.74平米,3200
大兴,西京城建海梓府,3室1厅,99.94平米,7400
大兴,同华苑,2室1厅,74.2平米,4400
大兴,兴水家苑,2室1厅,84.04平米,3700
大兴,新里.西斯莱公馆,3室1厅,134.31平米,8100
大兴,金惠苑三里,1室1厅,44.13平米,4300
大兴,三羊里,3室1厅,102.13平米,4400
大兴,上林苑,2室1厅,105.84平米,4800
大兴,三槐家苑,2室1厅,85平米,3500
大兴,兴海苑,2室1厅,84.05平米,3400
大兴,艺苑桐城,2室1厅,91.07平米,4700
大兴,康盛苑,2室1厅,83.17平米,4400
大兴,顺驰领海,2室1厅,101.07平米,5000
大兴,车站北里,2室1厅,44.45平米,3400
大兴,富强西里,1室1厅,41.34平米,3400
大兴,富力盛悦居,4房间1卫,99.02平米,9000
大兴,大城小镇,2室1厅,94.17平米,4200
大兴,玉璟苑,1室1厅,55.44平米,3000
大兴,翡翠城一期,7室2厅,344.43平米,34000
大兴,翡翠城一期,3室2厅,231.84平米,24000
大兴,兴都苑,4室3厅,99.74平米,9900
大兴,国韵村,3室2厅,139平米,12000
大兴,宣颐家苑,2室1厅,93.04平米,4000
大兴,上林苑,3室2厅,124.34平米,4000
大兴,九龙山庄二苑,3室2厅,145.04平米,10000
大兴,兴海苑,3室2厅,104.34平米,4000
大兴,顺驰领海,3室2厅,120.48平米,7000
大兴,彩虹新城,2室2厅,99.79平米,4400
大兴,双河北里,2室2厅,103.27平米,4200
大兴,德茂佳苑,2室1厅,85.38平米,4200
大兴,玉璟苑,1室1厅,51.02平米,3000
大兴,宝利首开熙悦春天,2室1厅,83.55平米,4300
大兴,新里.西斯莱公馆,4室2厅,199.07平米,13000
大兴,玉璟苑,2室2厅,89.34平米,3100
大兴,德茂小苑,2室1厅,54.04平米,3500
大兴,龙湖时代天街,3室1厅,135.29平米,7200
大兴,德茂小苑,3室2厅,112.88平米,4700
大兴,天堂河,2室1厅,81.35平米,2800
大兴,绿林苑,1室1厅,55.75平米,4200
大兴,金融街融汇,2室1厅,72.99平米,4400
大兴,清逸苑,1室1厅,40.77平米,3800
大兴,明悦湾,2室1厅,100.24平米,4400
大兴,大城小镇,2室1厅,93.4平米,4000
大兴,福苑小苑,2室1厅,59.04平米,3900
大兴,宣颐家苑,2室1厅,37.03平米,3800
大兴,红木林,2室1厅,70.99平米,4400
大兴,康泰苑,2室1厅,91.08平米,4300
大兴,滨河西里,2室1厅,74.18平米,3500
大兴,紫宸苑,3室2厅,99.55平米,4400
大兴,小康西里,2室2厅,75.9平米,4400
大兴,小康家苑,1室1厅,90.32平米,3400
大兴,远洋天著一期,3室2厅,174.07平米,20000
大兴,圣和巷小苑,2室1厅,92.25平米,3400
大兴,双河北里,2室2厅,98.1平米,3400
大兴,金融街融汇,2室1厅,81.7平米,4400
大兴,国韵村,3室2厅,130平米,9000
大兴,大城小镇,2室1厅,92.34平米,4100
大兴,兴都苑,1室1厅,42.95平米,3500
大兴,金色漫香林三期,2室1厅,74平米,4800
大兴,首邑上城,3房间1卫,72.25平米,4400
大兴,同兴苑,3室1厅,79.17平米,4800
大兴,兴海苑,2室1厅,75.42平米,3300
大兴,兴涛社苑,3室1厅,158.44平米,7400
大兴,鸿坤理想城大满贯,2室1厅,55.48平米,4300
大兴,巧克力城,2室1厅,94.54平米,4400
大兴,华润公元九里,4室2厅,132.12平米,23000
大兴,同福苑,2室1厅,73.07平米,3200
大兴,西亚五环国际,4房间1卫,109.35平米,5000
大兴,同兴苑,2室1厅,72.3平米,4400
大兴,同华苑,2室1厅,74.2平米,4000
大兴,金华苑,2室1厅,58.08平米,3300
大兴,观音寺南里,1室1厅,49.31平米,3400
大兴,福星花苑,2室1厅,123.17平米,4400
大兴,福星花苑,4室2厅,154.17平米,5800
大兴,富力盛悦居,3室1厅,95.14平米,8400
大兴,枣苑小苑,1室1厅,45.28平米,3000
大兴,金色漫香林三期,3室1厅,91.93平米,5300
大兴,翡翠城一期,7室2厅,344.43平米,34000
大兴,福星花苑,3室2厅,133.23平米,5700
大兴,旭辉御府,3室2厅,150.24平米,10000
大兴,海子角西里,3室1厅,81.75平米,3300
大兴,新里.西斯莱公馆,4室2厅,185.4平米,12000
大兴,翡翠城一期,3室1厅,185.58平米,10000
大兴,原生墅,3室2厅,154.17平米,10000
大兴,新安里,2室1厅,55.84平米,3300
大兴,观音寺小苑,3室2厅,90平米,4000
大兴,兴都苑,4室3厅,99.74平米,9900
大兴,枣苑西里,2室1厅,81.84平米,4500
大兴,兴丰家苑,2室1厅,110.99平米,4500
大兴,大城小镇,2室1厅,93.4平米,4800
大兴,龙湖时代天街,2室1厅,85.52平米,4800
大兴,同兴苑,3室1厅,79.17平米,4800
大兴,兴涛社苑,3室1厅,158.44平米,7400
大兴,南海家苑二里,2室1厅,89.39平米,4000
大兴,巧克力城,1室1厅,48.1平米,4200
大兴,清逸苑,2室1厅,54.55平米,4400
大兴,清欣苑,2室1厅,72.21平米,4300
大兴,鸿坤理想城大满贯,2室1厅,58.02平米,4200
大兴,枣苑小苑,1室1厅,45.28平米,3000
大兴,鸿坤理想城大满贯,2室1厅,55.48平米,4300
大兴,金色漫香林三期,3室1厅,91.93平米,5300
大兴,双高花苑,2室1厅,88.31平米,4800
大兴,丽苑B苑,2室1厅,89.4平米,4500
大兴,鸿坤理想城大满贯,2室1厅,55.37平米,4400
大兴,兴海家苑月苑,2室1厅,77.89平米,4000
大兴,玉璟苑,2室2厅,89.34平米,3400
大兴,上林苑,1室1厅,72.54平米,3100
大兴,小康家苑,2室1厅,85.01平米,4500
大兴,金惠苑二里,3室1厅,93.98平米,4200
大兴,翡翠城一期,4室2厅,309.93平米,40000
大兴,宣颐家苑,2室1厅,37.03平米,3800
大兴,红木林,2室1厅,70.99平米,4400
大兴,紫宸苑,3室2厅,99.55平米,4400
大兴,小康西里,2室2厅,75.9平米,4400
大兴,小康家苑,1室1厅,90.32平米,3400
大兴,清逸苑,2室1厅,54.55平米,4400
大兴,清欣苑,2室1厅,72.21平米,4300
大兴,鸿坤理想城大满贯,2室1厅,58.02平米,4200
大兴,西亚五环国际,4房间1卫,109.35平米,5000
大兴,三槐家苑西苑,3室2厅,112.29平米,4000
大兴,兴海家苑月苑,1室1厅,52.5平米,4100
大兴,金融街融汇,1室1厅,44.8平米,3400
大兴,彩虹新城,2室1厅,90.35平米,4500
大兴,宝利茉莉公馆,2室2厅,88.72平米,5700
大兴,芳源里,3房间2卫,47.19平米,4000
大兴,新安里,1室1厅,42.04平米,3000
大兴,宏盛家苑,2室1厅,80平米,4400
大兴,丽苑B苑,3室1厅,111.35平米,5000
大兴,翡翠城五期,3室1厅,128.74平米,7300
大兴,兴创D标,2房间2卫,42.1平米,4700
大兴,枣苑小苑,3室1厅,80.29平米,4400
大兴,彩虹新城,3室1厅,119.79平米,5900
大兴,鸿坤理想城礼域府,2室1厅,94.14平米,5400
大兴,中建国际港,2室1厅,89.94平米,5000
大兴,翰林庭院,3室2厅,145平米,8200
大兴,滨河西里,2室1厅,43.95平米,3900
大兴,绿地中央广场,2房间2卫,49.58平米,5000
大兴,西京城建海梓府,2室2厅,82.42平米,5000
大兴,泰中花苑,2室1厅,131.34平米,5000
大兴,鹿海苑一里,3室1厅,114.88平米,4200
大兴,兴华苑,2室2厅,99.57平米,4800
大兴,鸿坤理想城曦望山,4室2厅,159.42平米,12000
大兴,清源西里,1室1厅,42.42平米,3200
大兴,兴都苑,2室1厅,88.44平米,4000
大兴,兴海家苑月苑,2室1厅,75.41平米,4700
大兴,清逸西苑,2室1厅,80.31平米,4500
大兴,清澄名苑北苑,1室1厅,94.19平米,5000
大兴,清澄名苑北苑,3室2厅,127.42平米,8000
大兴,泰中花苑,2室1厅,131.34平米,5000
大兴,鹿海苑一里,3室1厅,114.88平米,4200
大兴,中建国际港,2室1厅,89.94平米,5000
大兴,翰林庭院,3室2厅,145平米,8200
大兴,金茂逸墅,4室2厅,148平米,11000
房山,长阳半岛怡和路1号院,3室1厅,95.49平米,4800
房山,加州水郡三期,2室1厅,90.7平米,3700
房山,长阳半岛怡和路8号院,3室2厅,134.91平米,5400
房山,加州水郡四期,2室1厅,89.21平米,3500
房山,首开熙悦山熹苑3号院,3室1厅,104.34平米,4200
房山,鸿顺苑西苑,3室1厅,128.14平米,4400
房山,半岛金街,3房间1卫,58平米,4200
房山,五和万科长阳天地,2室2厅,80平米,4000
房山,首开熙悦广场,3房间1卫,40平米,3700
房山,首开熙悦广场,3房间1卫,47平米,2500
房山,首开熙悦广场,3房间1卫,40.8平米,3500
房山,月华小苑,2室1厅,81.4平米,2800
房山,伟业嘉苑西里,2室1厅,42.44平米,2700
房山,阳光邑上,2室1厅,58平米,3100
房山,长阳半岛4号院,3室2厅,94.73平米,4100
房山,一万米家苑,2室1厅,41.18平米,2400
房山,西潞苑二里,2室1厅,74.48平米,2700
房山,玉竹苑小苑一里,3房间1卫,70.5平米,2700
房山,天骄俊苑,2室1厅,88.94平米,3900
房山,北潞春家苑,2室1厅,92.14平米,3300
房山,韩建青春誌,1室1厅,40平米,2700
房山,花苑巷小苑,3室1厅,85.19平米,2800
房山,徜徉嘉苑8号院,3室2厅,130.85平米,5000
房山,北关西路社苑,2室1厅,49.12平米,2340
房山,长阳半岛2号院,3室1厅,93.48平米,4000
房山,四合巷小苑,2室1厅,47.04平米,2200
房山,绿地新都会,3室1厅,100.49平米,4200
房山,苏苑小苑,3室1厅,130.24平米,3900
房山,京投万科新里程南苑,2室1厅,90.49平米,4000
房山,玉竹苑小苑一里,2室1厅,90.74平米,3200
房山,五和万科长阳天地,2室2厅,80平米,4000
房山,原香小镇一苑,2室1厅,88.38平米,3800
房山,西路南里小苑,3室1厅,103.09平米,2900
房山,天恒乐活城,2室1厅,77.13平米,3200
房山,建设巷小苑,2室1厅,44.9平米,2400
房山,金地朗悦朗苑,2室1厅,78.54平米,4400
房山,长阳半岛怡和南路10号院,3室2厅,121.18平米,5400
房山,建邦华庭西苑,3室1厅,109.75平米,4300
房山,半岛金街,3房间1卫,53.44平米,4300
房山,昊天温泉家苑,2室2厅,140.45平米,3400
房山,蚕种场小苑,1室1厅,57.25平米,2300
房山,房山超级蜂巢,1室1厅,44平米,2300
房山,九洲溪雅苑二苑,3室1厅,141.28平米,4500
房山,世茂维拉左右间,2房间2卫,80平米,3500
房山,旭辉E天地,4房间1卫,44.99平米,3400
房山,九洲溪雅苑二苑,2室1厅,88.55平米,3300
房山,五和万科长阳天地,3房间2卫,42平米,3400
房山,原香小镇二苑,2室1厅,85.24平米,3700
房山,九洲溪雅苑二苑,2室2厅,93.93平米,3400
房山,首开熙悦广场,3房间1卫,49.77平米,4200
房山,新里程南苑二期,3室1厅,101.79平米,4300
房山,北关西路社苑,3室1厅,72.4平米,2400
房山,绿城百合公寓天风苑,3室2厅,132.45平米,4400
